emp_id,emp_name,gender,age,department,designation,salary,experience,joining_date,city,state,manager_name,performance_rating,attendance_percentage,active,Experience_Level,attendance_status
629,Employee_629,Female,25,IT,Analyst,25000,1,09-21-2024,Delhi,Rajasthan,Rohit,4,92.0,true,Junior,Excellent
647,Employee_647,Male,24,HR,Executive,45000,3,10-09-2024,Delhi,Rajasthan,Rohit,6,92.0,false,Mid Level,Excellent
650,Employee_650,Female,25,HR,Manager,70000,0,10-12-2024,Jaipur,Gujarat,Amit,4,110.0,true,Junior,Excellent
679,Employee_679,Male,42,IT,Manager,25000,0,10/11/2024,Delhi,Gujarat,Amit,5,88.0,true,Junior,Needs Improvement
694,Employee_694,Male,25,IT,Manager,45000,1,25/11/2024,Delhi,Rajasthan,Neha,5,92.0,true,Junior,Excellent
707,Employee_707,Female,24,Marketing,Analyst,70000,3,01-08-2023,Mumbai,Delhi,Amit,3,88.0,false,Mid Level,Needs Improvement
742,Employee_742,Female,25,Finance,Executive,25000,3,12/02/2023,Delhi,Gujarat,Rohit,6,88.0,false,Mid Level,Needs Improvement
745,Employee_745,Female,42,Marketing,Executive,15000,0,15/02/2023,Jaipur,Maharashtra,Neha,6,110.0,true,Junior,Excellent
760,Employee_760,Male,36,Marketing,Engineer,25000,0,02/03/2023,Delhi,Delhi,Not Assigned,3,88.0,false,Junior,Needs Improvement
779,Employee_779,Male,24,Marketing,Manager,70000,0,03-21-2023,Pune,Maharashtra,Rohit,4,110.0,true,Junior,Excellent
792,Employee_792,Female,42,HR,Analyst,25000,0,2023-04-03,Pune,Delhi,Not Assigned,0,97.0,false,Junior,Excellent
795,Employee_795,Male,25,HR,Manager,15000,0,2023-04-06,Pune,Maharashtra,Rohit,3,110.0,true,Junior,Excellent
806,Employee_806,Female,30,Marketing,Executive,70000,3,04-17-2023,Jaipur,Delhi,Not Assigned,3,110.0,true,Mid Level,Excellent
807,Employee_807,Female,36,Marketing,Executive,45000,0,2023-04-18,Mumbai,Rajasthan,Not Assigned,5,110.0,false,Junior,Excellent
822,Employee_822,Male,36,Marketing,Analyst,25000,1,2023-05-03,Pune,Rajasthan,Neha,6,92.0,true,Junior,Excellent
825,Employee_825,Male,42,Finance,Manager,70000,5,2023-05-06,Ahmedabad,Rajasthan,Neha,6,88.0,false,Senior,Needs Improvement
848,Employee_848,Male,25,IT,Manager,25000,5,05-29-2023,Ahmedabad,Maharashtra,Amit,4,88.0,true,Senior,Needs Improvement
890,Employee_890,Male,24,IT,Manager,25000,3,07-10-2023,Delhi,Delhi,Rohit,6,110.0,true,Mid Level,Excellent
897,Employee_897,Female,24,IT,Executive,15000,3,2023-07-17,Pune,Delhi,Amit,6,92.0,true,Mid Level,Excellent
918,Employee_918,Male,25,Marketing,Manager,25000,1,2023-08-07,Mumbai,Rajasthan,Rohit,0,110.0,true,Junior,Excellent
922,Employee_922,Male,30,Marketing,Analyst,25000,0,11/08/2023,Pune,Delhi,Rohit,6,88.0,false,Junior,Needs Improvement
955,Employee_955,Male,42,Finance,Manager,45000,1,13/09/2023,Jaipur,Rajasthan,Amit,6,88.0,true,Junior,Needs Improvement
959,Employee_959,Female,36,Sales,Engineer,70000,5,09-17-2023,Ahmedabad,Rajasthan,Amit,3,88.0,false,Senior,Needs Improvement
974,Employee_974,Male,36,Finance,Manager,70000,0,10-02-2023,Ahmedabad,Maharashtra,Neha,3,92.0,true,Junior,Excellent
977,Employee_977,Female,24,IT,Executive,70000,5,10-05-2023,Delhi,Gujarat,Neha,4,97.0,true,Senior,Excellent
1006,Employee_1006,Female,25,Finance,Executive,45000,1,03/11/2023,Delhi,Delhi,Neha,5,97.0,true,Junior,Excellent
1022,Employee_1022,Male,24,HR,Manager,45000,3,11-19-2023,Ahmedabad,Rajasthan,Not Assigned,4,110.0,true,Mid Level,Excellent
1063,Employee_1063,Female,24,IT,Manager,15000,5,30/12/2023,Delhi,Gujarat,Not Assigned,6,92.0,true,Senior,Excellent
1124,Employee_1124,Male,24,IT,Manager,70000,5,02-29-2024,Jaipur,Delhi,Rohit,4,110.0,true,Senior,Excellent
1127,Employee_1127,Male,42,Marketing,Executive,45000,1,03-03-2024,Ahmedabad,Rajasthan,Neha,5,110.0,false,Junior,Excellent
1128,Employee_1128,Female,42,HR,Manager,15000,5,2024-03-04,Mumbai,Rajasthan,Rohit,5,97.0,true,Senior,Excellent
1140,Employee_1140,Female,30,Marketing,Engineer,45000,3,2024-03-16,Delhi,Delhi,Not Assigned,4,110.0,false,Mid Level,Excellent
1145,Employee_1145,Female,25,Sales,Engineer,15000,0,03-21-2024,Mumbai,Maharashtra,Not Assigned,6,110.0,false,Junior,Excellent
1146,Employee_1146,Female,36,Marketing,Analyst,15000,1,2024-03-22,Pune,Delhi,Amit,3,88.0,false,Junior,Needs Improvement
1151,Employee_1151,Female,24,HR,Manager,25000,3,03-27-2024,Delhi,Gujarat,Neha,6,88.0,false,Mid Level,Needs Improvement
1157,Employee_1157,Female,36,Marketing,Executive,15000,0,04-02-2024,Mumbai,Gujarat,Rohit,6,88.0,false,Junior,Needs Improvement
1174,Employee_1174,Female,24,HR,Analyst,70000,3,19/04/2024,Jaipur,Rajasthan,Neha,5,92.0,true,Mid Level,Excellent
1186,Employee_1186,Female,42,Sales,Analyst,70000,3,01/05/2024,Mumbai,Gujarat,Amit,5,97.0,true,Mid Level,Excellent
1188,Employee_1188,Male,24,Finance,Executive,70000,5,2024-05-03,Pune,Rajasthan,Amit,0,97.0,true,Senior,Excellent
1299,Employee_1299,Female,42,Finance,Manager,25000,3,2024-08-22,Ahmedabad,Maharashtra,Amit,4,110.0,false,Mid Level,Excellent
1300,Employee_1300,Male,36,Finance,Analyst,70000,5,23/08/2024,Pune,Rajasthan,Rohit,6,110.0,true,Senior,Excellent
1311,Employee_1311,Female,25,Finance,Manager,15000,0,2024-09-03,Ahmedabad,Rajasthan,Neha,3,88.0,false,Junior,Needs Improvement
1316,Employee_1316,Male,25,HR,Executive,70000,1,09-08-2024,Jaipur,Maharashtra,Neha,6,92.0,false,Junior,Excellent
1325,Employee_1325,Male,25,Finance,Engineer,45000,1,09-17-2024,Mumbai,Delhi,Rohit,4,88.0,false,Junior,Needs Improvement
15,Employee_15,Female,36,Marketing,Engineer,25000,5,2023-01-16,Jaipur,Delhi,Not Assigned,5,88.0,false,Senior,Needs Improvement
19,Employee_19,Male,36,Finance,Executive,15000,5,20/01/2023,Delhi,Delhi,Amit,5,97.0,false,Senior,Excellent
22,Employee_22,Male,25,Marketing,Analyst,70000,5,23/01/2023,Ahmedabad,Delhi,Neha,5,97.0,false,Senior,Excellent
34,Employee_34,Female,24,Finance,Manager,15000,1,04/02/2023,Delhi,Delhi,Rohit,5,92.0,false,Junior,Excellent
43,Employee_43,Male,24,HR,Executive,70000,0,13/02/2023,Ahmedabad,Rajasthan,Rohit,5,88.0,false,Junior,Needs Improvement
51,Employee_51,Female,42,IT,Analyst,25000,3,2023-02-21,Delhi,Rajasthan,Not Assigned,5,92.0,true,Mid Level,Excellent
52,Employee_52,Female,42,Sales,Engineer,25000,3,22/02/2023,Ahmedabad,Delhi,Rohit,6,92.0,false,Mid Level,Excellent
87,Employee_87,Male,30,HR,Executive,45000,5,2023-03-29,Ahmedabad,Rajasthan,Not Assigned,5,110.0,false,Senior,Excellent
109,Employee_109,Female,25,HR,Manager,15000,0,20/04/2023,Delhi,Gujarat,Neha,3,110.0,false,Junior,Excellent
113,Employee_113,Female,25,HR,Engineer,25000,5,04-24-2023,Jaipur,Rajasthan,Not Assigned,3,92.0,false,Senior,Excellent
123,Employee_123,Female,36,HR,Engineer,25000,0,2023-05-04,Jaipur,Maharashtra,Neha,5,97.0,true,Junior,Excellent
181,Employee_181,Male,30,Marketing,Manager,45000,5,01/07/2023,Pune,Maharashtra,Neha,5,88.0,true,Senior,Needs Improvement
207,Employee_207,Female,25,IT,Manager,70000,1,2023-07-27,Mumbai,Rajasthan,Amit,5,92.0,true,Junior,Excellent
228,Employee_228,Female,25,Marketing,Engineer,25000,1,2023-08-17,Pune,Maharashtra,Amit,6,88.0,false,Junior,Needs Improvement
233,Employee_233,Male,36,IT,Engineer,70000,5,08-22-2023,Delhi,Rajasthan,Neha,5,97.0,true,Senior,Excellent
235,Employee_235,Female,25,Sales,Manager,25000,5,24/08/2023,Mumbai,Maharashtra,Not Assigned,4,88.0,false,Senior,Needs Improvement
237,Employee_237,Female,24,IT,Analyst,70000,5,2023-08-26,Pune,Delhi,Neha,3,92.0,false,Senior,Excellent
255,Employee_255,Female,42,Finance,Executive,15000,5,2023-09-13,Delhi,Rajasthan,Neha,4,97.0,true,Senior,Excellent
266,Employee_266,Female,42,Sales,Analyst,15000,0,09-24-2023,Ahmedabad,Rajasthan,Not Assigned,6,92.0,true,Junior,Excellent
286,Employee_286,Female,25,IT,Manager,70000,3,14/10/2023,Mumbai,Gujarat,Not Assigned,3,92.0,true,Mid Level,Excellent
289,Employee_289,Male,42,Marketing,Manager,25000,0,17/10/2023,Ahmedabad,Gujarat,Not Assigned,3,97.0,false,Junior,Excellent
297,Employee_297,Male,24,HR,Engineer,70000,5,2023-10-25,Mumbai,Gujarat,Rohit,6,110.0,true,Senior,Excellent
331,Employee_331,Male,36,Sales,Engineer,45000,1,28/11/2023,Pune,Gujarat,Amit,4,92.0,true,Junior,Excellent
340,Employee_340,Female,25,Sales,Engineer,45000,0,07/12/2023,Pune,Rajasthan,Rohit,4,97.0,true,Junior,Excellent
341,Employee_341,Male,25,Sales,Engineer,25000,0,12-08-2023,Delhi,Gujarat,Not Assigned,3,92.0,true,Junior,Excellent
344,Employee_344,Male,24,Marketing,Analyst,45000,5,12-11-2023,Delhi,Maharashtra,Amit,5,92.0,true,Senior,Excellent
359,Employee_359,Male,42,Marketing,Executive,45000,5,12-26-2023,Jaipur,Maharashtra,Amit,4,110.0,false,Senior,Excellent
400,Employee_400,Male,42,Sales,Manager,15000,1,05/02/2024,Jaipur,Maharashtra,Rohit,3,97.0,false,Junior,Excellent
419,Employee_419,Female,42,Finance,Executive,45000,5,02-24-2024,Ahmedabad,Maharashtra,Neha,3,110.0,true,Senior,Excellent
427,Employee_427,Female,36,Finance,Engineer,15000,1,03/03/2024,Jaipur,Rajasthan,Neha,5,110.0,true,Junior,Excellent
470,Employee_470,Female,42,IT,Executive,45000,5,04-15-2024,Pune,Rajasthan,Not Assigned,6,97.0,true,Senior,Excellent
476,Employee_476,Female,30,Finance,Engineer,25000,1,04-21-2024,Jaipur,Maharashtra,Rohit,4,92.0,true,Junior,Excellent
481,Employee_481,Female,25,Marketing,Engineer,25000,3,26/04/2024,Ahmedabad,Delhi,Rohit,3,92.0,false,Mid Level,Excellent
507,Employee_507,Female,42,Sales,Executive,25000,0,2024-05-22,Ahmedabad,Gujarat,Neha,5,88.0,true,Junior,Needs Improvement
516,Employee_516,Female,25,Sales,Engineer,70000,1,2024-05-31,Mumbai,Gujarat,Not Assigned,6,92.0,false,Junior,Excellent
568,Employee_568,Male,24,Sales,Manager,70000,5,22/07/2024,Mumbai,Maharashtra,Rohit,4,110.0,false,Senior,Excellent
617,Employee_617,Male,30,Marketing,Engineer,70000,1,09-09-2024,Ahmedabad,Maharashtra,Rohit,4,110.0,false,Junior,Excellent
620,Employee_620,Male,24,Finance,Analyst,25000,0,09-12-2024,Jaipur,Gujarat,Not Assigned,6,97.0,true,Junior,Excellent
636,Employee_636,Male,42,IT,Engineer,70000,3,2024-09-28,Mumbai,Delhi,Neha,6,88.0,true,Mid Level,Needs Improvement
667,Employee_667,Male,36,Sales,Analyst,25000,5,29/10/2024,Mumbai,Gujarat,Rohit,6,97.0,true,Senior,Excellent
685,Employee_685,Female,36,Marketing,Manager,15000,3,16/11/2024,Mumbai,Rajasthan,Not Assigned,4,88.0,true,Mid Level,Needs Improvement
699,Employee_699,Male,25,Marketing,Analyst,45000,5,2024-11-30,Jaipur,Maharashtra,Amit,6,97.0,false,Senior,Excellent
715,Employee_715,Male,24,Marketing,Engineer,25000,5,16/01/2023,Ahmedabad,Delhi,Not Assigned,6,88.0,true,Senior,Needs Improvement
781,Employee_781,Male,36,HR,Manager,25000,0,23/03/2023,Mumbai,Delhi,Rohit,3,97.0,true,Junior,Excellent
782,Employee_782,Male,30,Sales,Analyst,25000,1,03-24-2023,Pune,Delhi,Rohit,3,97.0,false,Junior,Excellent
818,Employee_818,Male,25,Marketing,Executive,70000,5,04-29-2023,Pune,Gujarat,Neha,5,88.0,false,Senior,Needs Improvement
832,Employee_832,Male,25,Marketing,Engineer,70000,5,13/05/2023,Ahmedabad,Maharashtra,Rohit,6,97.0,false,Senior,Excellent
862,Employee_862,Male,30,Finance,Executive,70000,3,12/06/2023,Ahmedabad,Maharashtra,Neha,3,110.0,true,Mid Level,Excellent
863,Employee_863,Female,36,IT,Executive,25000,1,06-13-2023,Mumbai,Gujarat,Rohit,3,97.0,false,Junior,Excellent
865,Employee_865,Male,24,Marketing,Manager,15000,3,15/06/2023,Pune,Delhi,Amit,6,88.0,false,Mid Level,Needs Improvement
866,Employee_866,Female,30,IT,Analyst,25000,0,06-16-2023,Jaipur,Rajasthan,Neha,3,88.0,false,Junior,Needs Improvement
868,Employee_868,Male,25,IT,Analyst,15000,3,18/06/2023,Mumbai,Gujarat,Amit,4,88.0,false,Mid Level,Needs Improvement
878,Employee_878,Male,24,Sales,Analyst,25000,1,06-28-2023,Ahmedabad,Maharashtra,Rohit,5,97.0,false,Junior,Excellent
887,Employee_887,Male,24,IT,Executive,70000,3,07-07-2023,Delhi,Gujarat,Neha,4,92.0,true,Mid Level,Excellent
930,Employee_930,Female,24,Finance,Manager,15000,1,2023-08-19,Delhi,Rajasthan,Not Assigned,5,88.0,false,Junior,Needs Improvement
941,Employee_941,Female,42,HR,Manager,25000,0,08-30-2023,Delhi,Gujarat,Neha,4,97.0,true,Junior,Excellent
946,Employee_946,Female,30,Finance,Analyst,70000,0,04/09/2023,Mumbai,Rajasthan,Neha,6,92.0,true,Junior,Excellent
947,Employee_947,Male,36,Marketing,Engineer,15000,0,09-05-2023,Delhi,Gujarat,Amit,4,92.0,false,Junior,Excellent
950,Employee_950,Female,42,HR,Executive,70000,3,09-08-2023,Jaipur,Delhi,Rohit,5,88.0,true,Mid Level,Needs Improvement
973,Employee_973,Female,36,Finance,Engineer,25000,1,01/10/2023,Delhi,Gujarat,Amit,4,110.0,false,Junior,Excellent
1021,Employee_1021,Male,42,HR,Manager,45000,0,18/11/2023,Pune,Rajasthan,Neha,5,88.0,false,Junior,Needs Improvement
1055,Employee_1055,Female,36,Sales,Engineer,15000,1,12-22-2023,Jaipur,Maharashtra,Rohit,3,97.0,false,Junior,Excellent
1074,Employee_1074,Female,42,Marketing,Manager,45000,0,2024-01-10,Pune,Delhi,Neha,4,110.0,false,Junior,Excellent
1089,Employee_1089,Male,42,IT,Manager,15000,1,2024-01-25,Mumbai,Maharashtra,Rohit,6,92.0,true,Junior,Excellent
1100,Employee_1100,Male,36,IT,Executive,25000,5,02-05-2024,Pune,Delhi,Amit,4,92.0,false,Senior,Excellent
1112,Employee_1112,Male,42,HR,Executive,15000,0,02-17-2024,Mumbai,Gujarat,Rohit,3,88.0,false,Junior,Needs Improvement
1132,Employee_1132,Male,42,Finance,Analyst,15000,1,08/03/2024,Jaipur,Gujarat,Neha,6,110.0,false,Junior,Excellent
1179,Employee_1179,Male,25,Marketing,Engineer,25000,5,2024-04-24,Jaipur,Gujarat,Amit,5,110.0,false,Senior,Excellent
1187,Employee_1187,Male,36,Sales,Engineer,15000,0,05-02-2024,Ahmedabad,Maharashtra,Amit,5,110.0,true,Junior,Excellent
1189,Employee_1189,Female,24,Sales,Manager,70000,1,04/05/2024,Pune,Rajasthan,Not Assigned,3,97.0,false,Junior,Excellent
1191,Employee_1191,Female,30,Finance,Engineer,25000,0,2024-05-06,Mumbai,Delhi,Neha,6,92.0,false,Junior,Excellent
1200,Employee_1200,Female,30,HR,Engineer,15000,1,2024-05-15,Mumbai,Gujarat,Amit,6,110.0,true,Junior,Excellent
1237,Employee_1237,Male,24,Finance,Analyst,25000,3,21/06/2024,Pune,Delhi,Not Assigned,3,97.0,false,Mid Level,Excellent
1277,Employee_1277,Female,25,Finance,Engineer,45000,1,07-31-2024,Mumbai,Gujarat,Rohit,3,97.0,true,Junior,Excellent
1296,Employee_1296,Female,30,HR,Engineer,45000,1,2024-08-19,Ahmedabad,Delhi,Neha,0,88.0,false,Junior,Needs Improvement
1298,Employee_1298,Female,24,HR,Engineer,70000,1,08-21-2024,Mumbai,Maharashtra,Amit,3,110.0,false,Junior,Excellent
1322,Employee_1322,Male,24,Marketing,Manager,45000,1,09-14-2024,Delhi,Delhi,Amit,4,110.0,false,Junior,Excellent
18,Employee_18,Female,42,HR,Analyst,70000,5,2023-01-19,Pune,Gujarat,Neha,0,92.0,false,Senior,Excellent
79,Employee_79,Male,42,Marketing,Analyst,15000,3,21/03/2023,Ahmedabad,Maharashtra,Not Assigned,6,88.0,true,Mid Level,Needs Improvement
103,Employee_103,Male,30,Finance,Executive,15000,3,14/04/2023,Jaipur,Delhi,Not Assigned,6,97.0,false,Mid Level,Excellent
110,Employee_110,Female,42,IT,Analyst,25000,0,04-21-2023,Jaipur,Maharashtra,Neha,6,88.0,true,Junior,Needs Improvement
133,Employee_133,Female,42,IT,Analyst,25000,5,14/05/2023,Delhi,Rajasthan,Rohit,5,97.0,true,Senior,Excellent
144,Employee_144,Female,25,Marketing,Manager,25000,0,2023-05-25,Jaipur,Gujarat,Rohit,0,110.0,true,Junior,Excellent
148,Employee_148,Male,36,Marketing,Engineer,15000,5,29/05/2023,Pune,Delhi,Not Assigned,6,88.0,false,Senior,Needs Improvement
149,Employee_149,Female,24,HR,Executive,25000,0,05-30-2023,Mumbai,Rajasthan,Not Assigned,4,92.0,true,Junior,Excellent
167,Employee_167,Male,36,Finance,Executive,45000,3,06-17-2023,Jaipur,Delhi,Not Assigned,5,92.0,true,Mid Level,Excellent
209,Employee_209,Female,24,Finance,Engineer,70000,0,07-29-2023,Pune,Delhi,Rohit,6,88.0,false,Junior,Needs Improvement
298,Employee_298,Female,30,HR,Executive,15000,5,26/10/2023,Ahmedabad,Delhi,Not Assigned,4,110.0,true,Senior,Excellent
309,Employee_309,Male,30,IT,Executive,45000,1,2023-11-06,Jaipur,Maharashtra,Amit,6,88.0,false,Junior,Needs Improvement
345,Employee_345,Female,24,IT,Analyst,70000,0,2023-12-12,Mumbai,Gujarat,Rohit,3,97.0,true,Junior,Excellent
347,Employee_347,Female,24,Marketing,Analyst,25000,5,12-14-2023,Delhi,Maharashtra,Rohit,6,92.0,true,Senior,Excellent
351,Employee_351,Female,36,HR,Analyst,25000,0,2023-12-18,Mumbai,Rajasthan,Not Assigned,3,88.0,false,Junior,Needs Improvement
473,Employee_473,Female,36,IT,Analyst,45000,3,04-18-2024,Ahmedabad,Maharashtra,Neha,5,88.0,true,Mid Level,Needs Improvement
489,Employee_489,Female,30,HR,Executive,25000,3,2024-05-04,Jaipur,Maharashtra,Not Assigned,4,110.0,true,Mid Level,Excellent
491,Employee_491,Female,42,Sales,Executive,25000,1,05-06-2024,Pune,Maharashtra,Amit,4,110.0,true,Junior,Excellent
500,Employee_500,Male,42,Sales,Analyst,15000,5,05-15-2024,Delhi,Rajasthan,Amit,3,88.0,false,Senior,Needs Improvement
501,Employee_501,Male,42,Marketing,Manager,15000,5,2024-05-16,Ahmedabad,Gujarat,Not Assigned,4,88.0,true,Senior,Needs Improvement
508,Employee_508,Male,24,HR,Engineer,25000,5,23/05/2024,Mumbai,Gujarat,Neha,6,92.0,true,Senior,Excellent
513,Employee_513,Female,36,HR,Analyst,70000,1,2024-05-28,Jaipur,Rajasthan,Not Assigned,4,92.0,false,Junior,Excellent
514,Employee_514,Female,24,Sales,Executive,70000,5,29/05/2024,Mumbai,Delhi,Rohit,3,110.0,true,Senior,Excellent
523,Employee_523,Male,30,IT,Manager,25000,1,07/06/2024,Pune,Delhi,Neha,5,97.0,true,Junior,Excellent
530,Employee_530,Female,25,IT,Engineer,70000,3,06-14-2024,Delhi,Gujarat,Rohit,6,110.0,true,Mid Level,Excellent
549,Employee_549,Female,30,Finance,Engineer,15000,0,2024-07-03,Mumbai,Rajasthan,Neha,3,88.0,true,Junior,Needs Improvement
556,Employee_556,Female,24,Sales,Manager,45000,5,10/07/2024,Delhi,Maharashtra,Amit,6,97.0,false,Senior,Excellent
561,Employee_561,Female,25,Marketing,Analyst,45000,5,2024-07-15,Pune,Maharashtra,Not Assigned,3,97.0,false,Senior,Excellent
576,Employee_576,Female,24,Sales,Executive,45000,5,2024-07-30,Pune,Gujarat,Neha,0,110.0,true,Senior,Excellent
578,Employee_578,Male,42,Marketing,Engineer,45000,3,08-01-2024,Jaipur,Gujarat,Rohit,4,88.0,false,Mid Level,Needs Improvement
590,Employee_590,Male,42,HR,Engineer,70000,0,08-13-2024,Jaipur,Gujarat,Not Assigned,3,92.0,true,Junior,Excellent
635,Employee_635,Male,36,Marketing,Executive,15000,0,09-27-2024,Delhi,Maharashtra,Neha,5,88.0,true,Junior,Needs Improvement
692,Employee_692,Male,24,Sales,Executive,70000,3,11-23-2024,Mumbai,Maharashtra,Rohit,4,92.0,false,Mid Level,Excellent
698,Employee_698,Male,42,IT,Executive,15000,3,11-29-2024,Ahmedabad,Rajasthan,Neha,5,88.0,true,Mid Level,Needs Improvement
702,Employee_702,Male,25,Sales,Analyst,45000,1,2023-01-03,Mumbai,Gujarat,Rohit,0,88.0,true,Junior,Needs Improvement
736,Employee_736,Male,24,Finance,Manager,15000,5,06/02/2023,Mumbai,Delhi,Not Assigned,5,92.0,true,Senior,Excellent
740,Employee_740,Female,30,IT,Engineer,15000,1,02-10-2023,Jaipur,Delhi,Neha,6,110.0,false,Junior,Excellent
754,Employee_754,Male,30,Finance,Engineer,45000,0,24/02/2023,Ahmedabad,Rajasthan,Neha,4,110.0,false,Junior,Excellent
772,Employee_772,Male,42,Finance,Engineer,25000,3,14/03/2023,Ahmedabad,Gujarat,Amit,6,92.0,true,Mid Level,Excellent
785,Employee_785,Male,25,IT,Analyst,15000,1,03-27-2023,Delhi,Maharashtra,Not Assigned,6,110.0,false,Junior,Excellent
808,Employee_808,Male,30,HR,Engineer,15000,5,19/04/2023,Pune,Gujarat,Amit,6,97.0,false,Senior,Excellent
815,Employee_815,Female,24,IT,Engineer,45000,3,04-26-2023,Jaipur,Delhi,Amit,6,92.0,false,Mid Level,Excellent
845,Employee_845,Female,25,IT,Analyst,25000,0,05-26-2023,Pune,Delhi,Neha,6,88.0,false,Junior,Needs Improvement
849,Employee_849,Female,30,HR,Analyst,15000,0,2023-05-30,Ahmedabad,Maharashtra,Amit,4,88.0,true,Junior,Needs Improvement
855,Employee_855,Female,30,IT,Engineer,70000,1,2023-06-05,Ahmedabad,Gujarat,Rohit,3,92.0,true,Junior,Excellent
891,Employee_891,Female,42,HR,Manager,70000,1,2023-07-11,Ahmedabad,Rajasthan,Neha,4,97.0,true,Junior,Excellent
898,Employee_898,Female,24,Sales,Engineer,15000,3,18/07/2023,Jaipur,Gujarat,Amit,6,97.0,false,Mid Level,Excellent
900,Employee_900,Female,24,Marketing,Analyst,25000,1,2023-07-20,Ahmedabad,Delhi,Not Assigned,0,88.0,false,Junior,Needs Improvement
958,Employee_958,Male,42,Marketing,Executive,25000,1,16/09/2023,Delhi,Maharashtra,Neha,6,88.0,false,Junior,Needs Improvement
971,Employee_971,Female,42,Sales,Analyst,15000,1,09-29-2023,Delhi,Rajasthan,Neha,5,88.0,false,Junior,Needs Improvement
1040,Employee_1040,Female,30,Sales,Manager,45000,0,12-07-2023,Ahmedabad,Delhi,Not Assigned,3,97.0,true,Junior,Excellent
1073,Employee_1073,Female,24,IT,Manager,45000,5,01-09-2024,Delhi,Gujarat,Not Assigned,4,88.0,true,Senior,Needs Improvement
1076,Employee_1076,Male,25,Sales,Engineer,25000,5,01-12-2024,Ahmedabad,Maharashtra,Amit,3,92.0,true,Senior,Excellent
1111,Employee_1111,Male,30,Marketing,Engineer,45000,0,16/02/2024,Jaipur,Delhi,Amit,4,88.0,false,Junior,Needs Improvement
1114,Employee_1114,Male,42,HR,Manager,70000,3,19/02/2024,Mumbai,Delhi,Rohit,4,92.0,false,Mid Level,Excellent
1119,Employee_1119,Male,36,Marketing,Executive,25000,5,2024-02-24,Mumbai,Delhi,Neha,4,97.0,true,Senior,Excellent
1136,Employee_1136,Male,42,IT,Engineer,25000,5,03-12-2024,Ahmedabad,Maharashtra,Neha,4,92.0,false,Senior,Excellent
1148,Employee_1148,Male,25,IT,Manager,45000,0,03-24-2024,Mumbai,Gujarat,Rohit,5,97.0,true,Junior,Excellent
1170,Employee_1170,Female,25,Sales,Analyst,25000,3,2024-04-15,Ahmedabad,Delhi,Amit,0,88.0,true,Mid Level,Needs Improvement
1195,Employee_1195,Male,42,Marketing,Executive,25000,3,10/05/2024,Pune,Rajasthan,Neha,4,110.0,true,Mid Level,Excellent
1204,Employee_1204,Female,42,Finance,Manager,70000,5,19/05/2024,Mumbai,Maharashtra,Rohit,5,88.0,true,Senior,Needs Improvement
1223,Employee_1223,Male,36,Sales,Analyst,15000,5,06-07-2024,Ahmedabad,Rajasthan,Neha,5,92.0,false,Senior,Excellent
1273,Employee_1273,Female,24,Finance,Analyst,70000,1,27/07/2024,Jaipur,Delhi,Rohit,6,92.0,false,Junior,Excellent
1289,Employee_1289,Female,24,Marketing,Executive,45000,5,08-12-2024,Jaipur,Rajasthan,Neha,6,110.0,false,Senior,Excellent
1313,Employee_1313,Female,25,Sales,Engineer,45000,1,09-05-2024,Mumbai,Maharashtra,Amit,3,92.0,false,Junior,Excellent
1319,Employee_1319,Female,42,IT,Engineer,15000,5,09-11-2024,Pune,Gujarat,Not Assigned,4,92.0,true,Senior,Excellent
17,Employee_17,Female,30,HR,Executive,25000,3,01-18-2023,Delhi,Rajasthan,Neha,4,97.0,true,Mid Level,Excellent
27,Employee_27,Female,24,Sales,Analyst,45000,0,2023-01-28,Delhi,Rajasthan,Rohit,3,97.0,true,Junior,Excellent
60,Employee_60,Female,25,Marketing,Engineer,15000,1,2023-03-02,Delhi,Rajasthan,Not Assigned,6,110.0,true,Junior,Excellent
74,Employee_74,Female,42,IT,Manager,15000,5,03-16-2023,Delhi,Rajasthan,Rohit,5,110.0,true,Senior,Excellent
95,Employee_95,Male,24,HR,Executive,45000,1,04-06-2023,Delhi,Maharashtra,Not Assigned,4,88.0,false,Junior,Needs Improvement
116,Employee_116,Female,25,IT,Analyst,25000,1,04-27-2023,Delhi,Rajasthan,Rohit,5,88.0,true,Junior,Needs Improvement
169,Employee_169,Male,30,Sales,Engineer,45000,0,19/06/2023,Delhi,Delhi,Neha,6,110.0,false,Junior,Excellent
180,Employee_180,Female,25,Finance,Executive,45000,1,2023-06-30,Ahmedabad,Delhi,Neha,0,97.0,true,Junior,Excellent
184,Employee_184,Female,30,IT,Executive,15000,5,04/07/2023,Delhi,Gujarat,Amit,4,92.0,false,Senior,Excellent
195,Employee_195,Male,24,IT,Engineer,45000,3,2023-07-15,Delhi,Gujarat,Neha,5,97.0,false,Mid Level,Excellent
205,Employee_205,Male,36,HR,Executive,25000,1,25/07/2023,Delhi,Maharashtra,Neha,4,92.0,false,Junior,Excellent
215,Employee_215,Female,42,HR,Manager,45000,3,08-04-2023,Mumbai,Delhi,Rohit,5,110.0,false,Mid Level,Excellent
225,Employee_225,Male,30,Marketing,Engineer,15000,1,2023-08-14,Jaipur,Rajasthan,Not Assigned,5,92.0,true,Junior,Excellent
251,Employee_251,Female,24,IT,Engineer,15000,5,09-09-2023,Ahmedabad,Gujarat,Neha,4,88.0,false,Senior,Needs Improvement
